role_family,source,canonical_skill,mention_count,so_category
Technical Support Engineer,naukri_datacsv,pl,1,
Technical Support Engineer,naukri_datacsv,platforms,1,
Technical Support Engineer,naukri_datacsv,portal,1,
Technical Support Engineer,naukri_datacsv,preventive maintenance,1,
Technical Support Engineer,naukri_datacsv,procedures,1,
Technical Support Engineer,naukri_datacsv,process,1,
Technical Support Engineer,naukri_datacsv,process enhancement,1,
Technical Support Engineer,naukri_datacsv,product development,1,
Technical Support Engineer,naukri_datacsv,reliability engineering,1,
Technical Support Engineer,naukri_datacsv,remote infrastructure,1,
Technical Support Engineer,naukri_datacsv,self motivated,1,
Technical Support Engineer,naukri_datacsv,server engineer,1,
Technical Support Engineer,naukri_datacsv,single sign on,1,
Technical Support Engineer,naukri_datacsv,site engineering,1,
Technical Support Engineer,naukri_datacsv,splunk,1,
Technical Support Engineer,naukri_datacsv,spring batch,1,
Technical Support Engineer,naukri_datacsv,sql server 2005,1,
Technical Support Engineer,naukri_datacsv,stock management,1,
Technical Support Engineer,naukri_datacsv,storage virtualization,1,
Technical Support Engineer,naukri_datacsv,successfactor,1,
Technical Support Engineer,naukri_datacsv,successfactors,1,
Technical Support Engineer,naukri_datacsv,support service,1,
Technical Support Engineer,naukri_datacsv,switches,1,
Technical Support Engineer,naukri_datacsv,system admin,1,
Technical Support Engineer,naukri_datacsv,system troubleshooting,1,
Technical Support Engineer,naukri_datacsv,team,1,
Technical Support Engineer,naukri_datacsv,team management skills,1,
Technical Support Engineer,naukri_datacsv,technical support manager,1,
Technical Support Engineer,naukri_datacsv,telecom bss,1,
Technical Support Engineer,naukri_datacsv,ticketing tools,1,
Technical Support Engineer,naukri_datacsv,tools,1,
Technical Support Engineer,naukri_datacsv,travel,1,
Technical Support Engineer,naukri_datacsv,troubleshooting / debugging,1,
Technical Support Engineer,naukri_datacsv,tse,1,
Technical Support Engineer,naukri_datacsv,tso,1,
Technical Support Engineer,naukri_datacsv,user support,1,
Technical Support Engineer,naukri_datacsv,vehicle,1,
Technical Support Engineer,naukri_datacsv,vendor relations,1,
Technical Support Engineer,naukri_datacsv,verbal,1,
Technical Support Engineer,naukri_datacsv,video,1,
Technical Writer,naukri_datacsv,Technical writing,19,
Technical Writer,naukri_datacsv,Technical documentation,9,
Technical Writer,naukri_datacsv,technical writer,8,
Technical Writer,naukri_datacsv,documentation,5,
Technical Writer,naukri_datacsv,Agile,4,
Technical Writer,naukri_datacsv,Content Writing,4,
Technical Writer,naukri_datacsv,Project management,4,
Technical Writer,naukri_datacsv,XML,4,
Technical Writer,naukri_datacsv,Business Analysis,3,
Technical Writer,naukri_datacsv,JIRA,3,
Technical Writer,naukri_datacsv,MS Office,3,
Technical Writer,naukri_datacsv,Product management,3,
Technical Writer,naukri_datacsv,Robohelp,3,
Technical Writer,naukri_datacsv,SDLC,3,
Technical Writer,naukri_datacsv,Word,3,
Technical Writer,naukri_datacsv,Writing Skills,3,
Technical Writer,naukri_datacsv,technical editor,3,
Technical Writer,naukri_datacsv,Adobe Acrobat,2,
Technical Writer,naukri_datacsv,C++,2,
Technical Writer,naukri_datacsv,Computer science,2,
Technical Writer,naukri_datacsv,Content,2,
Technical Writer,naukri_datacsv,DDLC,2,
Technical Writer,naukri_datacsv,Graphics,2,
Technical Writer,naukri_datacsv,HTML,2,
Technical Writer,naukri_datacsv,Management,2,
Technical Writer,naukri_datacsv,Marketing campaigns,2,
Technical Writer,naukri_datacsv,Powerpoint,2,
Technical Writer,naukri_datacsv,Publishing,2,
Technical Writer,naukri_datacsv,Python,2,
Technical Writer,naukri_datacsv,Quality Assurance,2,
Technical Writer,naukri_datacsv,Quality documentation,2,
Technical Writer,naukri_datacsv,SAN,2,
Technical Writer,naukri_datacsv,Social media,2,
Technical Writer,naukri_datacsv,Technical Skills,2,
Technical Writer,naukri_datacsv,Writing,2,
Technical Writer,naukri_datacsv,computer skills,2,
Technical Writer,naukri_datacsv,detailed,2,
Technical Writer,naukri_datacsv,documents,2,
Technical Writer,naukri_datacsv,excellent communication,2,
Technical Writer,naukri_datacsv,reading,2,
Technical Writer,naukri_datacsv,team,2,
Technical Writer,naukri_datacsv,tech editor,2,
Technical Writer,naukri_datacsv,tech writing,2,
Technical Writer,naukri_datacsv,Account management,1,
Technical Writer,naukri_datacsv,Administration,1,
Technical Writer,naukri_datacsv,Analytical,1,
Technical Writer,naukri_datacsv,Analytics,1,
Technical Writer,naukri_datacsv,Basic,1,
Technical Writer,naukri_datacsv,Big Data,1,
Technical Writer,naukri_datacsv,Blogs,1,
Technical Writer,naukri_datacsv,Bookmarking,1,
Technical Writer,naukri_datacsv,Bpo voice,1,
Technical Writer,naukri_datacsv,Business Executive,1,
Technical Writer,naukri_datacsv,Business intelligence,1,
Technical Writer,naukri_datacsv,C,1,
Technical Writer,naukri_datacsv,CSS,1,
Technical Writer,naukri_datacsv,Catering,1,
Technical Writer,naukri_datacsv,Change management,1,
Technical Writer,naukri_datacsv,Communication Skills,1,
Technical Writer,naukri_datacsv,Content development,1,
Technical Writer,naukri_datacsv,Content editing,1,
Technical Writer,naukri_datacsv,Content management,1,
Technical Writer,naukri_datacsv,Cook,1,
Technical Writer,naukri_datacsv,Corel Draw,1,
Technical Writer,naukri_datacsv,DITA,1,
Technical Writer,naukri_datacsv,Debugging,1,
Technical Writer,naukri_datacsv,Digital media,1,
Technical Writer,naukri_datacsv,Document management,1,
Technical Writer,naukri_datacsv,Eclipse,1,
Technical Writer,naukri_datacsv,Editing,1,
Technical Writer,naukri_datacsv,End User,1,
Technical Writer,naukri_datacsv,Excel,1,
Technical Writer,naukri_datacsv,Financial markets,1,
Technical Writer,naukri_datacsv,French,1,
Technical Writer,naukri_datacsv,HTTP,1,
Technical Writer,naukri_datacsv,ITES,1,
Technical Writer,naukri_datacsv,Information architecture,1,
Technical Writer,naukri_datacsv,Infrastructure,1,
Technical Writer,naukri_datacsv,Intellectual property,1,
Technical Writer,naukri_datacsv,JSON,1,
Technical Writer,naukri_datacsv,Java,1,
Technical Writer,naukri_datacsv,JavaScript,1,
Technical Writer,naukri_datacsv,Languages,1,
Technical Writer,naukri_datacsv,Life Cycle,1,
Technical Writer,naukri_datacsv,Linux,1,
Technical Writer,naukri_datacsv,MIS,1,
Technical Writer,naukri_datacsv,MS Visio,1,
Technical Writer,naukri_datacsv,MSTP,1,
Technical Writer,naukri_datacsv,Management consulting,1,
Technical Writer,naukri_datacsv,Management systems,1,
Technical Writer,naukri_datacsv,Manual,1,
Technical Writer,naukri_datacsv,Networking,1,
Technical Writer,naukri_datacsv,New Product Introduction,1,
Technical Writer,naukri_datacsv,New Projects,1,
Technical Writer,naukri_datacsv,Notes,1,
Technical Writer,naukri_datacsv,Office 365,1,
Technical Writer,naukri_datacsv,Operations,1,
Technical Writer,naukri_datacsv,Photoshop,1,
Technical Writer,naukri_datacsv,Portfolio,1,
Technical Writer,naukri_datacsv,Press release,1,
Technical Writer,naukri_datacsv,Product marketing,1,
Technical Writer,naukri_datacsv,Product support,1,
Technical Writer,naukri_datacsv,Programming,1,
Technical Writer,naukri_datacsv,Project Communications,1,
Technical Writer,naukri_datacsv,Project Coordinator,1,
Technical Writer,naukri_datacsv,Project tracking,1,
Technical Writer,naukri_datacsv,Senior Technical Writer,1,
Technical Writer,naukri_datacsv,Social media marketing,1,
Technical Writer,naukri_datacsv,Software Development,1,
Technical Writer,naukri_datacsv,Software development life cycle,1,
Technical Writer,naukri_datacsv,Subject Matter Experts,1,
Technical Writer,naukri_datacsv,Target,1,
Technical Writer,naukri_datacsv,Technical Specifications,1,
Technical Writer,naukri_datacsv,Test scripts,1,
Technical Writer,naukri_datacsv,Time management,1,
Technical Writer,naukri_datacsv,Transcription,1,
Technical Writer,naukri_datacsv,Typing,1,
Technical Writer,naukri_datacsv,UPS,1,
Technical Writer,naukri_datacsv,UX,1,
Technical Writer,naukri_datacsv,VOIP,1,
Technical Writer,naukri_datacsv,Virtualization,1,
Technical Writer,naukri_datacsv,Windows,1,
Technical Writer,naukri_datacsv,XSLT,1,
Technical Writer,naukri_datacsv,articles,1,
Technical Writer,naukri_datacsv,b2b sales,1,
Technical Writer,naukri_datacsv,blog writing,1,
Technical Writer,naukri_datacsv,content writer,1,
Technical Writer,naukri_datacsv,creative content,1,
Technical Writer,naukri_datacsv,design,1,
Technical Writer,naukri_datacsv,digital content,1,
Technical Writer,naukri_datacsv,framemaker,1,
Technical Writer,naukri_datacsv,mca,1,
Technical Writer,naukri_datacsv,presentation,1,
Technical Writer,naukri_datacsv,product development,1,
Technical Writer,naukri_datacsv,products,1,
Technical Writer,naukri_datacsv,robo help,1,
Technical Writer,naukri_datacsv,share,1,
Technical Writer,naukri_datacsv,technical,1,
Technical Writer,naukri_datacsv,technical author,1,
Technical Writer,naukri_datacsv,technical communicator,1,
Technical Writer,naukri_datacsv,tools,1,
Technical Writer,naukri_datacsv,web content,1,
Technical Writer,naukri_datacsv,web content writing,1,
Technical Writer,naukri_datacsv,written communication,1,
Testing Engineer / QA,archive3,Quality Analyst,7,
Testing Engineer / QA,archive3,BPO,6,
Testing Engineer / QA,archive3,Data Analysis,6,
Testing Engineer / QA,archive3,IT Skills,4,
Testing Engineer / QA,archive3,Testing,4,
Testing Engineer / QA,archive3,Call Monitoring,3,
Testing Engineer / QA,archive3,Customer service,3,
Testing Engineer / QA,archive3,Manual Testing,3,
Testing Engineer / QA,archive3,Analytical,2,
Testing Engineer / QA,archive3,Business Analysis,2,
Testing Engineer / QA,archive3,Business process,2,
Testing Engineer / QA,archive3,Communication Skills,2,
Testing Engineer / QA,archive3,Computer science,2,
Testing Engineer / QA,archive3,Customer Care,2,
Testing Engineer / QA,archive3,Customer support,2,
Testing Engineer / QA,archive3,Data Management,2,
Testing Engineer / QA,archive3,Data collection,2,
Testing Engineer / QA,archive3,Data validation,2,
Testing Engineer / QA,archive3,MIS,2,
Testing Engineer / QA,archive3,MS Office,2,
Testing Engineer / QA,archive3,Mobile Testing,2,
Testing Engineer / QA,archive3,PDF,2,
Testing Engineer / QA,archive3,Project management,2,
Testing Engineer / QA,archive3,Quality Monitoring,2,
Testing Engineer / QA,archive3,Test case execution,2,
Testing Engineer / QA,archive3,Test planning,2,
Testing Engineer / QA,archive3,Test scripts,2,
Testing Engineer / QA,archive3,communication,2,
Testing Engineer / QA,archive3,Action plan,1,
Testing Engineer / QA,archive3,Analyst,1,
Testing Engineer / QA,archive3,Analytical skills,1,
Testing Engineer / QA,archive3,Automation,1,
Testing Engineer / QA,archive3,Automation Testing,1,
Testing Engineer / QA,archive3,Campus recruitment,1,
Testing Engineer / QA,archive3,Chemical,1,
Testing Engineer / QA,archive3,Coding,1,
Testing Engineer / QA,archive3,Consulting,1,
Testing Engineer / QA,archive3,Customer experience,1,
Testing Engineer / QA,archive3,Data Quality Analyst,1,
Testing Engineer / QA,archive3,Data quality,1,
Testing Engineer / QA,archive3,Defect tracking,1,
Testing Engineer / QA,archive3,Email,1,
Testing Engineer / QA,archive3,Front End,1,
Testing Engineer / QA,archive3,Functional testing,1,
Testing Engineer / QA,archive3,HTTP,1,
Testing Engineer / QA,archive3,Healthcare,1,
Testing Engineer / QA,archive3,ITES,1,
Testing Engineer / QA,archive3,Induction,1,
Testing Engineer / QA,archive3,Information security,1,
Testing Engineer / QA,archive3,Investigation,1,
Testing Engineer / QA,archive3,JavaScript,1,
Testing Engineer / QA,archive3,Key management,1,
Testing Engineer / QA,archive3,Listening skills,1,
Testing Engineer / QA,archive3,Malayalam,1,
Testing Engineer / QA,archive3,Manager Quality Assurance,1,
Testing Engineer / QA,archive3,Manual,1,
Testing Engineer / QA,archive3,Mobile Application Development,1,
Testing Engineer / QA,archive3,Monitoring,1,
Testing Engineer / QA,archive3,Networking,1,
Testing Engineer / QA,archive3,Operational excellence,1,
Testing Engineer / QA,archive3,Payroll,1,
Testing Engineer / QA,archive3,Pharma,1,
Testing Engineer / QA,archive3,Pharmacy,1,
Testing Engineer / QA,archive3,Process improvement,1,
Testing Engineer / QA,archive3,Process orientation,1,
Testing Engineer / QA,archive3,Process quality,1,
Testing Engineer / QA,archive3,QA,1,
Testing Engineer / QA,archive3,QA Lead,1,
Testing Engineer / QA,archive3,Quality Assurance,1,
Testing Engineer / QA,archive3,Quality standards,1,
Testing Engineer / QA,archive3,RCA,1,
Testing Engineer / QA,archive3,Recruitment,1,
Testing Engineer / QA,archive3,Regression testing,1,
Testing Engineer / QA,archive3,SAS,1,
Testing Engineer / QA,archive3,SPSS,1,
Testing Engineer / QA,archive3,Scheduling,1,
Testing Engineer / QA,archive3,Selenium,1,
Testing Engineer / QA,archive3,Service level,1,
Testing Engineer / QA,archive3,Software Development,1,
Testing Engineer / QA,archive3,Software services,1,
Testing Engineer / QA,archive3,Supervisor,1,
Testing Engineer / QA,archive3,System integration,1,
Testing Engineer / QA,archive3,System software development,1,
Testing Engineer / QA,archive3,Telecom,1,
Testing Engineer / QA,archive3,Test Data,1,
Testing Engineer / QA,archive3,Test Plan Preparation,1,
Testing Engineer / QA,archive3,Test scenarios,1,
Testing Engineer / QA,archive3,Testing tools,1,
Testing Engineer / QA,archive3,Tosca testing,1,
Testing Engineer / QA,archive3,Training,1,
Testing Engineer / QA,archive3,User Interface testing,1,
Testing Engineer / QA,archive3,Workflow,1,
Testing Engineer / QA,archive3,data integrity,1,
Testing Engineer / QA,archive3,environment health safety,1,
Testing Engineer / QA,archive3,verbal,1,
Testing Engineer / QA,archive3,written communication,1,
Testing Engineer / QA,naukri_datacsv,Selenium,124,
Testing Engineer / QA,naukri_datacsv,Automation Testing,106,
Testing Engineer / QA,naukri_datacsv,Test cases,104,
Testing Engineer / QA,naukri_datacsv,Manual Testing,89,
Testing Engineer / QA,naukri_datacsv,Testing,79,
Testing Engineer / QA,naukri_datacsv,Automation,65,
Testing Engineer / QA,naukri_datacsv,Python,62,
Testing Engineer / QA,naukri_datacsv,SQL,57,
Testing Engineer / QA,naukri_datacsv,Performance Testing,50,
Testing Engineer / QA,naukri_datacsv,Java,46,
Testing Engineer / QA,naukri_datacsv,Agile,44,
Testing Engineer / QA,naukri_datacsv,Regression testing,42,
Testing Engineer / QA,naukri_datacsv,Functional testing,40,
Testing Engineer / QA,naukri_datacsv,JIRA,37,
Testing Engineer / QA,naukri_datacsv,Software Testing,36,
Testing Engineer / QA,naukri_datacsv,Test Engineering,36,
Testing Engineer / QA,naukri_datacsv,Test scripts,36,
Testing Engineer / QA,naukri_datacsv,SDLC,35,
Testing Engineer / QA,naukri_datacsv,JavaScript,33,
Testing Engineer / QA,naukri_datacsv,Testing tools,33,
Testing Engineer / QA,naukri_datacsv,QA,31,
Testing Engineer / QA,naukri_datacsv,Test planning,31,
Testing Engineer / QA,naukri_datacsv,automation framework,30,
Testing Engineer / QA,naukri_datacsv,HTML,26,
Testing Engineer / QA,naukri_datacsv,Computer science,25,
Testing Engineer / QA,naukri_datacsv,Test scenarios,25,
Testing Engineer / QA,naukri_datacsv,Unix,25,
Testing Engineer / QA,naukri_datacsv,Software Quality Assurance,22,
Testing Engineer / QA,naukri_datacsv,Linux,21,
Testing Engineer / QA,naukri_datacsv,Test management,21,
Testing Engineer / QA,naukri_datacsv,Appium,20,
Testing Engineer / QA,naukri_datacsv,C,20,
Testing Engineer / QA,naukri_datacsv,Debugging,20,
Testing Engineer / QA,naukri_datacsv,Mobile Testing,20,
Testing Engineer / QA,naukri_datacsv,Test strategy,20,
Testing Engineer / QA,naukri_datacsv,Troubleshooting,20,
Testing Engineer / QA,naukri_datacsv,Web Technologies,20,
Testing Engineer / QA,naukri_datacsv,JMeter,19,
Testing Engineer / QA,naukri_datacsv,Jenkins,19,
Testing Engineer / QA,naukri_datacsv,Perl,18,
Testing Engineer / QA,naukri_datacsv,Test Automation,18,
Testing Engineer / QA,naukri_datacsv,Test case execution,18,
Testing Engineer / QA,naukri_datacsv,API Testing,17,
Testing Engineer / QA,naukri_datacsv,QTP,17,
Testing Engineer / QA,naukri_datacsv,Networking,16,
Testing Engineer / QA,naukri_datacsv,Open source,16,
Testing Engineer / QA,naukri_datacsv,Oracle,16,
Testing Engineer / QA,naukri_datacsv,.NET,15,
Testing Engineer / QA,naukri_datacsv,Android,15,
Testing Engineer / QA,naukri_datacsv,Scrum,15,
Testing Engineer / QA,naukri_datacsv,System testing,15,
Testing Engineer / QA,naukri_datacsv,Test execution,15,
Testing Engineer / QA,naukri_datacsv,QA Testing,14,
Testing Engineer / QA,naukri_datacsv,HTTP,13,
Testing Engineer / QA,naukri_datacsv,quality,13,
Testing Engineer / QA,naukri_datacsv,Automation tools,12,
Testing Engineer / QA,naukri_datacsv,QA Automation,12,
Testing Engineer / QA,naukri_datacsv,SDET,12,
Testing Engineer / QA,naukri_datacsv,Scripting,12,
Testing Engineer / QA,naukri_datacsv,development,12,
Testing Engineer / QA,naukri_datacsv,Analytical,11,
Testing Engineer / QA,naukri_datacsv,Integration testing,11,
Testing Engineer / QA,naukri_datacsv,Load Runner,11,
Testing Engineer / QA,naukri_datacsv,XML,11,
Testing Engineer / QA,naukri_datacsv,C#,10,
Testing Engineer / QA,naukri_datacsv,Database Testing,10,
Testing Engineer / QA,naukri_datacsv,Load testing,10,
Testing Engineer / QA,naukri_datacsv,Project management,10,
Testing Engineer / QA,naukri_datacsv,Quality Assurance Engineering,10,
Testing Engineer / QA,naukri_datacsv,Security testing,10,
Testing Engineer / QA,naukri_datacsv,Software Development,10,
Testing Engineer / QA,naukri_datacsv,Test Lead,10,
Testing Engineer / QA,naukri_datacsv,Testng,10,
Testing Engineer / QA,naukri_datacsv,Windows,10,
Testing Engineer / QA,naukri_datacsv,C++,9,
Testing Engineer / QA,naukri_datacsv,Cucumber,9,
Testing Engineer / QA,naukri_datacsv,GIT,9,
Testing Engineer / QA,naukri_datacsv,MySQL,9,
Testing Engineer / QA,naukri_datacsv,SQL Server,9,
Testing Engineer / QA,naukri_datacsv,SQL queries,9,
Testing Engineer / QA,naukri_datacsv,Selenium Webdriver,9,
Testing Engineer / QA,naukri_datacsv,Test reporting,9,
Testing Engineer / QA,naukri_datacsv,Web Services,9,
Testing Engineer / QA,naukri_datacsv,Writing Test Cases,9,
Testing Engineer / QA,naukri_datacsv,assembly language,9,
Testing Engineer / QA,naukri_datacsv,software quality,9,
Testing Engineer / QA,naukri_datacsv,Defect tracking,8,
Testing Engineer / QA,naukri_datacsv,ISTQB,8,
Testing Engineer / QA,naukri_datacsv,Mobile Application Testing,8,
Testing Engineer / QA,naukri_datacsv,Agile Development,7,
Testing Engineer / QA,naukri_datacsv,Application testing,7,
Testing Engineer / QA,naukri_datacsv,Coding,7,
Testing Engineer / QA,naukri_datacsv,Defect management,7,
Testing Engineer / QA,naukri_datacsv,Embedded Testing,7,
Testing Engineer / QA,naukri_datacsv,Front End,7,
Testing Engineer / QA,naukri_datacsv,Maven,7,
Testing Engineer / QA,naukri_datacsv,Quality Assurance,7,
Testing Engineer / QA,naukri_datacsv,RDBMS,7,
Testing Engineer / QA,naukri_datacsv,Recruitment,7,
Testing Engineer / QA,naukri_datacsv,SOAP,7,
Testing Engineer / QA,naukri_datacsv,SQA,7,
Testing Engineer / QA,naukri_datacsv,Selenium Testing,7,
Testing Engineer / QA,naukri_datacsv,Six Sigma,7,
Testing Engineer / QA,naukri_datacsv,Test Case Design,7,
Testing Engineer / QA,naukri_datacsv,Test design,7,
Testing Engineer / QA,naukri_datacsv,Virtualization,7,
Testing Engineer / QA,naukri_datacsv,White box testing,7,
Testing Engineer / QA,naukri_datacsv,quality analysis,7,
Testing Engineer / QA,naukri_datacsv,Agile methodology,6,
Testing Engineer / QA,naukri_datacsv,Architect,6,
Testing Engineer / QA,naukri_datacsv,Bugzilla,6,
Testing Engineer / QA,naukri_datacsv,Business process,6,
Testing Engineer / QA,naukri_datacsv,CMMI,6,
Testing Engineer / QA,naukri_datacsv,IOS,6,
Testing Engineer / QA,naukri_datacsv,JSON,6,
Testing Engineer / QA,naukri_datacsv,MS SQL,6,
Testing Engineer / QA,naukri_datacsv,Management,6,
Testing Engineer / QA,naukri_datacsv,Manager Quality Assurance,6,
Testing Engineer / QA,naukri_datacsv,Monitoring,6,
Testing Engineer / QA,naukri_datacsv,PLSQL,6,
Testing Engineer / QA,naukri_datacsv,PMP,6,
Testing Engineer / QA,naukri_datacsv,Quality Engineering,6,
Testing Engineer / QA,naukri_datacsv,SOAP UI,6,
Testing Engineer / QA,naukri_datacsv,STLC,6,
Testing Engineer / QA,naukri_datacsv,Software development life cycle,6,
Testing Engineer / QA,naukri_datacsv,Test Analysis,6,
Testing Engineer / QA,naukri_datacsv,Test Data,6,
Testing Engineer / QA,naukri_datacsv,microsoft,6,
Testing Engineer / QA,naukri_datacsv,test,6,
Testing Engineer / QA,naukri_datacsv,test engineer,6,
Testing Engineer / QA,naukri_datacsv,Bug Tracking,5,
Testing Engineer / QA,naukri_datacsv,Business Analysis,5,
Testing Engineer / QA,naukri_datacsv,Configuration management,5,
Testing Engineer / QA,naukri_datacsv,Data Analysis,5,
Testing Engineer / QA,naukri_datacsv,Db2,5,
Testing Engineer / QA,naukri_datacsv,Eclipse,5,
Testing Engineer / QA,naukri_datacsv,Game Testing,5,
Testing Engineer / QA,naukri_datacsv,Gaming,5,
Testing Engineer / QA,naukri_datacsv,J2Ee,5,
Testing Engineer / QA,naukri_datacsv,JUnit,5,
Testing Engineer / QA,naukri_datacsv,Operations,5,
Testing Engineer / QA,naukri_datacsv,Outsourcing,5,
Testing Engineer / QA,naukri_datacsv,Process improvement,5,
Testing Engineer / QA,naukri_datacsv,Quality Analyst,5,
Testing Engineer / QA,naukri_datacsv,Software Engineering,5,
Testing Engineer / QA,naukri_datacsv,Usability testing,5,
Testing Engineer / QA,naukri_datacsv,Verification,5,
Testing Engineer / QA,naukri_datacsv,Web application testing,5,
Testing Engineer / QA,naukri_datacsv,software,5,
Testing Engineer / QA,naukri_datacsv,web testing,5,
Testing Engineer / QA,naukri_datacsv,Analytical skills,4,
Testing Engineer / QA,naukri_datacsv,Application Development,4,
Testing Engineer / QA,naukri_datacsv,Auditing,4,
Testing Engineer / QA,naukri_datacsv,BPO,4,
Testing Engineer / QA,naukri_datacsv,Backend,4,
Testing Engineer / QA,naukri_datacsv,Bug Reporting,4,
Testing Engineer / QA,naukri_datacsv,CAPL,4,
Testing Engineer / QA,naukri_datacsv,CCNA,4,
Testing Engineer / QA,naukri_datacsv,Continuous improvement,4,
Testing Engineer / QA,naukri_datacsv,Core Java,4,
Testing Engineer / QA,naukri_datacsv,DNS,4,
Testing Engineer / QA,naukri_datacsv,ETL,4,
Testing Engineer / QA,naukri_datacsv,Firmware,4,
Testing Engineer / QA,naukri_datacsv,Framework Design,4,
Testing Engineer / QA,naukri_datacsv,Healthcare,4,
Testing Engineer / QA,naukri_datacsv,Instrumentation,4,
Testing Engineer / QA,naukri_datacsv,Life Cycle,4,
Testing Engineer / QA,naukri_datacsv,Manager Quality Control,4,
Testing Engineer / QA,naukri_datacsv,Performance Tuning,4,
Testing Engineer / QA,naukri_datacsv,Product management,4,
Testing Engineer / QA,naukri_datacsv,Quality Management,4,
Testing Engineer / QA,naukri_datacsv,Regression,4,
Testing Engineer / QA,naukri_datacsv,Rest,4,
Testing Engineer / QA,naukri_datacsv,Risk management,4,
Testing Engineer / QA,naukri_datacsv,Ruby,4,
Testing Engineer / QA,naukri_datacsv,Salesforce,4,
Testing Engineer / QA,naukri_datacsv,Shell scripting,4,
Testing Engineer / QA,naukri_datacsv,Software QA,4,
Testing Engineer / QA,naukri_datacsv,TCP,4,
Testing Engineer / QA,naukri_datacsv,Technical support,4,
Testing Engineer / QA,naukri_datacsv,Test Analyst,4,
Testing Engineer / QA,naukri_datacsv,VOIP,4,
Testing Engineer / QA,naukri_datacsv,Web services testing,4,
Testing Engineer / QA,naukri_datacsv,cisco,4,
Testing Engineer / QA,naukri_datacsv,continuous integration,4,
Testing Engineer / QA,naukri_datacsv,design,4,
Testing Engineer / QA,naukri_datacsv,jQuery,4,
Testing Engineer / QA,naukri_datacsv,mca,4,
Testing Engineer / QA,naukri_datacsv,penetration testing,4,
Testing Engineer / QA,naukri_datacsv,protocol testing,4,
Testing Engineer / QA,naukri_datacsv,ASIC,3,
Testing Engineer / QA,naukri_datacsv,AWS,3,
Testing Engineer / QA,naukri_datacsv,Agile testing,3,
Testing Engineer / QA,naukri_datacsv,Android SDK,3,
Testing Engineer / QA,naukri_datacsv,Application software,3,
Testing Engineer / QA,naukri_datacsv,Black Box Testing,3,
Testing Engineer / QA,naukri_datacsv,Business Executive,3,
Testing Engineer / QA,naukri_datacsv,Business intelligence,3,
Testing Engineer / QA,naukri_datacsv,CRM,3,
Testing Engineer / QA,naukri_datacsv,Cloud,3,
Testing Engineer / QA,naukri_datacsv,Cobol,3,
Testing Engineer / QA,naukri_datacsv,Compatibility Testing,3,
Testing Engineer / QA,naukri_datacsv,Data Structures,3,
Testing Engineer / QA,naukri_datacsv,Data Warehousing,3,
Testing Engineer / QA,naukri_datacsv,Database,3,
Testing Engineer / QA,naukri_datacsv,Datawarehouse Testing,3,
Testing Engineer / QA,naukri_datacsv,Defect Reporting,3,
Testing Engineer / QA,naukri_datacsv,DevOps,3,
Testing Engineer / QA,naukri_datacsv,Docker,3,
Testing Engineer / QA,naukri_datacsv,Dynatrace,3,
Testing Engineer / QA,naukri_datacsv,ETL Testing,3,
Testing Engineer / QA,naukri_datacsv,Firewall,3,
Testing Engineer / QA,naukri_datacsv,Grid,3,
Testing Engineer / QA,naukri_datacsv,IMS,3,
Testing Engineer / QA,naukri_datacsv,ITES,3,
Testing Engineer / QA,naukri_datacsv,Informatica,3,
Testing Engineer / QA,naukri_datacsv,Interpersonal skills,3,
Testing Engineer / QA,naukri_datacsv,JCL,3,
Testing Engineer / QA,naukri_datacsv,L3,3,
Testing Engineer / QA,naukri_datacsv,LoadRunner,3,
Testing Engineer / QA,naukri_datacsv,Metrics,3,
Testing Engineer / QA,naukri_datacsv,NMAP,3,
Testing Engineer / QA,naukri_datacsv,Nessus,3,
Testing Engineer / QA,naukri_datacsv,OpenStack,3,
Testing Engineer / QA,naukri_datacsv,PHP,3,
Testing Engineer / QA,naukri_datacsv,Performance Engineering,3,
Testing Engineer / QA,naukri_datacsv,Pharma,3,
Testing Engineer / QA,naukri_datacsv,Policies,3,
Testing Engineer / QA,naukri_datacsv,Product quality,3,
Testing Engineer / QA,naukri_datacsv,Production support,3,
Testing Engineer / QA,naukri_datacsv,Programming,3,
Testing Engineer / QA,naukri_datacsv,Project delivery,3,
Testing Engineer / QA,naukri_datacsv,Protractor,3,
Testing Engineer / QA,naukri_datacsv,QC,3,
Testing Engineer / QA,naukri_datacsv,Quality testing,3,
Testing Engineer / QA,naukri_datacsv,Real Time Operating Systems,3,
Testing Engineer / QA,naukri_datacsv,Root cause analysis,3,
Testing Engineer / QA,naukri_datacsv,SIP,3,
Testing Engineer / QA,naukri_datacsv,SOA testing,3,
Testing Engineer / QA,naukri_datacsv,Sanity Testing,3,
Testing Engineer / QA,naukri_datacsv,Simulation,3,
Testing Engineer / QA,naukri_datacsv,Software services,3,
Testing Engineer / QA,naukri_datacsv,Software testing life cycle,3,
Testing Engineer / QA,naukri_datacsv,Spirent,3,
Testing Engineer / QA,naukri_datacsv,System verilog,3,
Testing Engineer / QA,naukri_datacsv,TFS,3,
Testing Engineer / QA,naukri_datacsv,Technology Consulting,3,
Testing Engineer / QA,naukri_datacsv,Technology solutions,3,
Testing Engineer / QA,naukri_datacsv,Testlink,3,
Testing Engineer / QA,naukri_datacsv,Unit testing,3,
Testing Engineer / QA,naukri_datacsv,User acceptance testing,3,
Testing Engineer / QA,naukri_datacsv,VB SCRIPT,3,
